fault_type,severity,noise_level,rpm,load,vib_axial_mean,vib_axial_std,vib_axial_max,vib_axial_rms,vib_radial_mean,vib_radial_std,vib_radial_max,vib_radial_rms,vib_tangential_mean,vib_tangential_std,vib_tangential_max,vib_tangential_rms,temp_bearing_mean,temp_bearing_std,temp_bearing_max,temp_bearing_rms,temp_motor_mean,temp_motor_std,temp_motor_max,temp_motor_rms,temp_oil_mean,temp_oil_std,temp_oil_max,temp_oil_rms,temp_ambient_mean,temp_ambient_std,temp_ambient_max,temp_ambient_rms,current_u_mean,current_u_std,current_u_max,current_u_rms,current_v_mean,current_v_std,current_v_max,current_v_rms,current_w_mean,current_w_std,current_w_max,current_w_rms,voltage_mean,voltage_std,voltage_max,voltage_rms,pressure_inlet_mean,pressure_inlet_std,pressure_inlet_max,pressure_inlet_rms,pressure_outlet_mean,pressure_outlet_std,pressure_outlet_max,pressure_outlet_rms,flow_rate_mean,flow_rate_std,flow_rate_max,flow_rate_rms,rpm_mean,rpm_std,rpm_max,rpm_rms,load_mean,load_std,load_max,load_rms,power_mean,power_std,power_max,power_rms
normal,0.0,1.085263421023678,1296,0.6547532619505013,0.00817182074066092,0.3045300340454227,0.6038975428989081,0.30463965646304786,0.01033197920786402,0.5023931688740734,0.8848803087592377,0.5024993989306703,0.00471717989613151,0.20139003187298393,0.3633413787762092,0.20144526979796265,69.8258526069472,0.5497953932927775,71.7751299857326,69.82801706522677,83.12573143902331,1.0880687912685687,86.19792954683146,83.13285223644837,56.54949017475812,0.3259542911508991,57.69092939465099,56.55042957595445,25.004685621066784,0.11080437510026107,25.404758674058098,25.00493112603842,17.871947198272757,8.669527781900412,28.361934096533705,19.86371588145059,17.89948708537584,8.647154110521065,28.314086264483294,19.87875529631163,17.887414411291232,8.64436159839223,28.291787154841245,19.86667012272131,399.98729521152455,1.101255805986466,403.6030003019012,399.98881121224065,2.327513088833023,0.02216349358907364,2.39226677208592,2.3276186111854993,7.9624571187773565,0.05342559238012549,8.135995868905452,7.962636351252602,52.41353522301787,0.5476489338756487,54.17514877016462,52.41639623180241,1296.097800406447,5.158621330174246,1313.277125385024,1296.108066324895,65.48551505541569,1.1070288911141335,68.81371188047129,65.49487151708014,6.081141745853929,0.25682646529143444,6.4396629353974335,6.0865626396547885
normal,0.0,0.9104989560334791,1370,0.7808542765086408,0.0015012208071846294,0.32189288019393714,0.5738876575669327,0.3218963808175859,0.00018163429242796614,0.5294261742095857,0.8707826266164997,0.5294262053669186,0.0013853366131637269,0.21290123075051,0.36244590560932916,0.21290573785742292,71.69394968662905,0.4558851311839681,73.0636256057069,71.69539910567298,85.67827554521303,0.9133545479412788,88.77704358595611,85.68314371527046,57.81544816908018,0.2802053176625433,58.724388188071785,57.81612717928833,25.000565461990366,0.0932554599734227,25.286679887969925,25.000739389067686,19.470152184685737,9.43333323047752,30.875420258508214,21.63503182184057,19.500525021778827,9.422009026952072,30.771573752317387,21.65744052811847,19.492606106337714,9.423280036835877,30.762433328574424,21.650863711858328,399.98425349585267,0.8833355574270702,402.80533105236333,399.98522888519466,2.390804049956992,0.018672609340718748,2.447999568961628,2.3908769670625767,8.342086188958461,0.04675336355301367,8.483752451171721,8.342217202939217,62.49265963440655,0.457049023848504,64.1662635593633,62.494330958831675,1370.1740818947244,4.552200617258572,1386.2030579223754,1370.1816438802962,78.08514677925976,0.8974968018923516,81.12108680699149,78.09030444330426,6.625582414458455,0.28022414801550216,6.999372619741484,6.631505704130258
normal,0.0,0.9589555223722332,1571,0.81125167943104,0.0034736999225854276,0.32409789600339384,0.6120355433216442,0.32411651112675344,0.0037681508683605537,0.539123484858987,0.8828173746062796,0.539136653259139,0.0012121416632504785,0.21438409545233725,0.37653830557365,0.21438752218897592,72.15947032944706,0.4834898179081366,73.69239213789295,72.16109007373969,86.25030986917906,0.9446223866064184,89.22186002893585,86.25548251550556,58.1182039507226,0.2878492529650812,58.98123988046759,58.118916779738946,24.993378199865454,0.09443588710025931,25.38004709722914,24.993556609219947,19.861856692065224,9.624537539086063,31.46644084825021,22.070910132964904,19.883448494160934,9.615833909129664,31.452438192053148,22.08655214803611,19.888494031635826,9.608011417864077,31.40555545148134,22.087690650048057,399.9287202703776,0.9918717908724365,403.2492564237,399.92995024973,2.404680969484687,0.0187222906676852,2.470899900815518,2.4047538520958147,8.430434568654665,0.048669764375540214,8.583081922081094,8.430575055257615,64.87703940026614,0.4752828371296949,66.21445918203426,64.87878031466802,1570.880437235298,4.8534966444178975,1587.1484548713574,1570.8879350603715,81.13285970679793,0.9545729989278304,84.89148537393541,81.13847505230325,6.757293631148327,0.2855516333496105,7.142342459929259,6.763324400978144
normal,0.0,0.9626507194662518,1551,0.5532482459638589,-0.0006779739642110663,0.29181817134283045,0.5337271678150343,0.2918189589018673,0.0021747844877624684,0.48487653500156075,0.8431375194996594,0.48488141218517333,0.0019780843932120954,0.19608560942659373,0.3584940480546406,0.19609558649308076,68.30577983065822,0.49480177072930337,69.83579201834266,68.3075719599714,81.10435061783129,0.9599670408521417,84.158207907409,81.11003159819154,55.53470145551147,0.29010927736426845,56.541951221488596,55.535459205318546,24.997657471208726,0.09585294928853445,25.282166005737224,24.997841243510702,16.568712038825574,8.036624335933782,26.220097440075765,18.414927350995622,16.600589223030767,8.018010888688252,26.239383669829426,18.43551087339129,16.59937226508296,8.015408458162835,26.216057404090098,18.433283276345364,399.9802664885308,0.9849639278697734,403.16354034704193,399.9814792389459,2.276731960802183,0.019787689913314855,2.337376268778703,2.276817949246329,7.6572994557484275,0.046165226826158534,7.79351887958242,7.657438617656238,44.27223986317534,0.48252397084067744,45.85234810320426,44.27486930398516,1551.1442422811047,4.8259124198746335,1564.7809706508867,1551.1517494405587,55.354632120405924,1.0025333080983643,58.20944174014734,55.36370986683715,5.640184205384463,0.23854666353384746,5.95171254635424,5.6452265128470716
normal,0.0,1.1480142514665568,1552,0.38259441578923303,0.0005128330988611778,0.26970654850687525,0.508274985757955,0.2697070360692853,0.0006599009715655191,0.45102826395366147,0.7948611258034788,0.45102874670506976,0.0012443096464824414,0.18158734378415176,0.3591082978661474,0.1815916069896405,65.72535109491554,0.5695126361007201,67.87508420383692,65.72781847279425,77.61438330217075,1.1450485299081399,81.08551437655017,77.62282931916438,53.832780651432685,0.3483052386434198,55.07860820860987,53.83390743021104,25.001756229433653,0.11509932871225802,25.322540287866143,25.002021166527605,14.409635257496,6.983606613237681,22.83248379584316,16.012755839721308,14.42303554318695,6.972354123034591,22.937096979013198,16.019914990318505,14.422027175180723,6.972262998088509,22.839537852176864,16.018967480963482,400.00097555303046,1.2033794041664039,403.8935748941911,400.00278569700794,2.19218624007708,0.023414412768676025,2.2584777450906635,2.1923112794283086,7.145939691661282,0.05764556394043625,7.334037747737898,7.146172198310237,30.61360985565422,0.5639902084218015,32.61854321601445,30.618804570874495,1552.1882634661843,5.661455477508588,1570.2610901118321,1552.1985882355043,38.23080394233231,1.15891951006523,42.30803319566563,38.24836551420022,4.9022158917441905,0.2084952928165372,5.207345103217927,4.90664762708674
normal,0.0,0.7423952913010787,1449,0.544857539215101,0.0019536885502602352,0.29059972825754077,0.5004596515314421,0.2906062954622765,0.0033464554105024917,0.47785704355526776,0.7819770295007096,0.47786876110412946,0.0019393787128610116,0.19249751306271864,0.3485196627814993,0.19250728226517413,68.17201481944079,0.36946698407432327,69.44599804549551,68.17301599895943,80.90986853479609,0.742790521277729,83.15099619003824,80.91327804555002,55.446347130746176,0.20792725514327065,56.116700864075185,55.44673699945413,25.000082750931202,0.07461117276906075,25.219064177282622,25.000194086856805,16.468364636776357,7.977678119881326,26.01292012083966,18.298917508810714,16.48974189941749,7.964960937248321,26.0636428562013,18.312623805487192,16.492374889055647,7.968535880750355,26.074083004633422,18.31654971778143,400.0500999339139,0.7554163748916548,402.2411151516393,400.0508131613207,2.2723255747893107,0.014933607717082041,2.319796597613333,2.2723746457133824,7.635343271222515,0.0367367362414689,7.755020299910333,7.635431648387184,43.580827753065165,0.37933640170013294,44.75859974703138,43.58247863245034,1449.0806450582534,3.5753394141621597,1460.3160969601515,1449.0850557970602,54.425124009885664,0.76057892680667,56.87058169352985,54.43043821057604,5.60509825224664,0.23643673058060918,5.909928476009475,5.610082775227652
normal,0.0,0.5496962493994653,1593,0.8853391540337281,0.004718003121239908,0.33071027444509754,0.5614114204100675,0.33074392689360715,0.007408766395542799,0.5528125678803943,0.8882443645200213,0.5528622116097458,0.003999925098127478,0.22114257507801047,0.3602816198515001,0.221178746521731,73.28775719875676,0.27759824279782325,74.1856250048659,73.28828293805448,87.71786478418234,0.5444596495812491,89.39582405101436,87.71955448248764,58.85587516390012,0.16783267439795974,59.33091633648484,58.856114458186845,24.99923406376675,0.05627703313219185,25.169594670605672,24.999297407716362,20.802191232698277,10.080309380960452,32.76383785837202,23.11587760171844,20.82892387055047,10.065454181325068,32.83869972754014,23.133470070042264,20.829941910429707,10.062279618422933,32.789504215853114,23.133005665308726,400.00821068879054,0.5504688550237054,401.73266966182007,400.00858945078687,2.441839086129522,0.011149572040746666,2.4763047193598773,2.441864540777508,8.655786969681847,0.027772128822055417,8.744151689080063,8.65583152306313,70.82047727139359,0.28230090960529475,71.68525838278579,70.8210399157732,1592.9245033961488,2.723125354461611,1602.0061903938042,1592.926831003723,88.49799000004927,0.5616943396617783,90.39600291155142,88.4997725114592,7.079081054963044,0.29790724241571703,7.4493063844408365,7.085346661090085
normal,0.0,1.0016203437983695,1586,0.6938787573591525,0.007899730162286893,0.31370339590375795,0.5613322798612438,0.3138028462875805,0.008903291973123336,0.5120981747004991,0.9052157412951245,0.5121755647622617,0.0031636925146151414,0.20709242498924493,0.3846325423657915,0.2071165889982091,70.41484349976488,0.4947670757281413,71.97859537636434,70.41658170882486,83.90653656300276,0.995095053879517,86.75380879232166,83.9124370529469,56.93868504381454,0.2939677653172503,58.034975299043275,56.939443899337085,24.99512602295935,0.09988444583503116,25.285776403792948,24.995325599122314,18.366997548644534,8.903246390320161,29.086592737907935,20.411134099766805,18.387890834608204,8.882619989479288,29.104342223814218,20.420956569734077,18.39078128463312,8.888737587313898,29.12231532471677,20.426220701719124,399.97022436796385,1.0118651346037506,403.73488686438316,399.9715043000063,2.346439470839544,0.019810156909574408,2.4126685534585293,2.346523094416618,8.082287461620295,0.050717828403963126,8.237315848120595,8.08244659186701,55.51503474299686,0.4830139204620431,56.883498242530194,55.51713595785997,1586.13226539294,5.028705908962029,1601.175452087714,1586.1402369285192,69.39439378761965,1.0181254497210477,73.80884322182807,69.40186214059818,6.249391660671192,0.2636814766990237,6.604049543682458,6.254951962215283
normal,0.0,0.6613719726203209,1736,0.8751529474571254,0.0005919414096165898,0.3328552512354161,0.555725876559254,0.33285577758185964,0.0005160721693953895,0.5515328901286576,0.8874972930665896,0.5515331315742997,0.0009485429765016515,0.22116417335968147,0.36274648591638287,0.22116620743605817,73.1264023859804,0.32903109837935135,74.1478166718473,73.12714261736214,87.51046908110199,0.6772836030757694,89.85985912087648,87.51308994586753,58.740267513893414,0.2015787454213535,59.407000581524535,58.74061339136975,25.00115248014543,0.06570619301847686,25.196944294215182,25.00123882209206,20.67111943797383,10.02130603719537,32.63365675014516,22.972195226188283,20.70171630246413,10.001461426378208,32.66264235560347,22.991091503689866,20.701573970826164,9.99816300948456,32.67970153549283,22.98952866924011,399.99558351866943,0.6908764557160154,402.00539268396733,399.99618016265845,2.437458649036356,0.012935962660818572,2.483587947863024,2.43749297535236,8.625702519880782,0.032265402892755604,8.73608181036111,8.62576286583984,70.01291017005892,0.3301259853033544,71.31357620145823,70.01368847337577,1735.8652616482532,3.2883706109810515,1746.5520727097526,1735.8683763403358,87.49162723703522,0.6632795238485514,89.70316636285395,87.49414138278678,7.0350006698975776,0.2955747270004738,7.4022418642091194,7.041207200807314
normal,0.0,0.5549072948945285,1361,0.7936763958361491,0.006344536379220763,0.3187160080090238,0.5311403295205155,0.31877915067186463,0.00878897067632344,0.530004157637813,0.8310667174936089,0.5300770256471383,0.0028539714394332076,0.21307178610227878,0.3531301939493421,0.21309089888071792,71.9126885634712,0.2750742557568681,72.89801813417897,71.91321465678601,85.85830763873084,0.539923525851392,87.70825022173914,85.86000528768162,57.93612856032589,0.16890700024622782,58.39775469885633,57.936374775553055,24.99844617510533,0.053886124716280064,25.169710527854956,24.998504252936318,19.63690196854415,9.51686166420383,30.978059637704554,21.821516328106203,19.659491989777102,9.50023957986632,30.96311945080289,21.83460962259158,19.66053971159303,9.4988011629428,30.97921542409087,21.834927187518858,399.99538858098236,0.5653114262234628,401.89555563886205,399.995788056649,2.396752244220873,0.011033204428799886,2.432779422918012,2.396777639201801,8.38054657064685,0.02714221148135432,8.463745917620559,8.380590523490858,63.491333555570016,0.2842429131006489,64.30621160129768,63.491969812711744,1360.9680176802335,2.7474152079528538,1368.3685889174908,1360.9707908102912,79.33903145982208,0.5541568970368803,81.60167189217186,79.340966737551,6.681694115456315,0.28104934484396366,7.031564005610846,6.687602334675766
normal,0.0,1.4007125333470287,1657,0.42304899906057564,0.006439116971036401,0.27706918744467646,0.5998936432123424,0.2771440002212206,0.0029282926067634688,0.45387516369332326,0.8552376953894085,0.4538846099122901,0.0009303305917901968,0.18709196737223077,0.3751073955108963,0.1870942804316099,66.35706795214996,0.70209105479421,68.81833261453932,66.36078208592383,78.47279291402263,1.3823346119846232,82.32118017880971,78.48496720204814,54.21736043387482,0.4023507877155182,55.2869116573218,54.21885334985489,24.997914199516195,0.13827198309990724,25.38108794005202,24.998296611323013,14.919242443145723,7.227300384531758,23.753773062344397,16.577625461012612,14.935971412933949,7.217908145696504,23.780458640869092,16.588593672993863,14.936513947655111,7.212300430395669,23.687676044777273,16.586643011977475,400.0199748673314,1.3419871576779085,403.9929292620745,400.022225910501,2.2126033359228376,0.0289472023333523,2.2994550505497053,2.212792684066855,7.268129311083984,0.07312317934351455,7.510082614426519,7.268497140537062,33.83587820885474,0.7063195298345237,36.23016356025838,33.84324956978388,1657.2418820582564,6.907978092106217,1679.900717006092,1657.2562794599128,42.245770094276686,1.4325699555583358,45.93850811679606,42.270052608626486,5.076612374600944,0.2149945149687282,5.395316479919229,5.081162843623305
