rms,peak,crest_factor,std,kurtosis,skewness,spectral_centroid,spectral_spread,band_0_100,band_100_200,band_200_500,band_500_1000,band_1000_3000,temperature,current,unit_id,cycle,health_index,rul
0.7427166161008547,1.3111236551259249,1.7653080955817544,0.742716540621009,1.6411632263755664,0.003071073390131861,36.71649975561248,174.11108317388397,0.9962830468695045,9.427966346200481e-05,0.00024219602677294272,0.00036747440412597976,0.0015233058653158049,66.57102044388553,10.973004086509798,0,24,92.75970743673989,240
0.7428252983314566,1.2545994973232546,1.6889563402610972,0.7428250758356086,1.6418994713022217,0.00031704219247849274,37.854723835085245,186.59653234927805,0.9959335729256853,8.449339556279729e-05,0.00026687920786323496,0.00040230823853667043,0.0016212248520100945,67.0927171687552,10.640767332459626,0,25,94.6786964874334,239
0.7438708356641034,1.2735391928714677,1.7120434513802303,0.7438707779429515,1.6403450744181187,7.666622846129546e-05,37.924810215569416,186.70069748209133,0.9958903925511794,8.543615656143298e-05,0.000270208295582097,0.00040718762907271806,0.0016191861588471918,67.28995128187204,10.822216656891909,0,26,96.17310709315045,238
0.7426817004658243,1.2843885694587285,1.729393047725742,0.7426816721493985,1.6428977126817714,0.0010807024368312524,38.12128157639268,187.15806149660452,0.995793424449966,7.955575437240068e-05,0.00024788578403778976,0.0004132091724485009,0.0017565855561873743,66.02266733312645,9.565025813270546,0,27,98.11933361430351,237
0.7428230654655479,1.2491077268352504,1.681568310015252,0.7428220383125075,1.6390268215807642,-0.002492696133258569,36.509921781068726,172.44666909726658,0.9964149124968247,7.317877852690039e-05,0.00023313196592360177,0.00034793834838567133,0.0014829233307287256,69.47666248923413,10.401363356287915,0,28,88.72591017303488,236
0.7418550918660883,1.2637899166345874,1.703553605671973,0.7418545500277791,1.6381253450727806,0.0012775204934920576,36.72480856614243,175.25205497549328,0.9963559340868205,7.846053657675796e-05,0.0002378433362620216,0.0003687531377800657,0.0014593991172182367,69.35783571565467,9.721286399195483,0,29,89.63329706537806,235
0.7423788813924175,1.3102220069072836,1.7648966582263368,0.7423783484091734,1.6421591463824214,0.0006968944384058189,37.94390666800754,186.10356723440515,0.9958494844139846,0.00010138816351204521,0.00025827269288754143,0.00041214729996317254,0.0016740756099034538,66.49947271854268,9.825751199822523,0,30,96.41392826580233,234
0.7425933339244197,1.2709775540748816,1.711539137253069,0.7425932909364852,1.6409496912170358,-0.002315446960624459,37.69767691586122,183.9622200573602,0.9959788432365735,7.96008452484903e-05,0.00024529687133023923,0.00039458355211436605,0.00165183806088982,68.28516861778837,10.564710796785766,0,31,93.15506387035938,233
0.7428977512355879,1.3061454568742255,1.7581766194632353,0.7428976300083251,1.6385737886990426,0.0012776251348518496,37.86852888569738,185.32887215235834,0.9958938323532948,7.70851691216102e-05,0.0002611239009698096,0.0003975410697661436,0.0016857113009630827,66.85975111899093,10.393572485797357,0,32,95.74023930605952,232
0.7437466177222378,1.2716569076149458,1.7097985756351541,0.7437465836095775,1.637796299984865,0.0032337700599387948,36.90294185792729,175.6402711507864,0.996243116991629,7.934818366214491e-05,0.000234165734046047,0.00038145169310349684,0.0015625618036208845,67.26653531532212,10.189332307762534,0,33,92.62016193737604,231
0.7423553778119227,1.2597421810460703,1.6969529940756065,0.7423546353311351,1.6396021559583236,0.0008251781871636421,36.00858059841897,167.63159962658904,0.9966271902176977,7.278605591540786e-05,0.0001949388975688805,0.00035276852703604935,0.0013820816072648758,67.62584417163505,9.775567801960543,0,34,87.11470239934062,230
0.7434865682554892,1.2843475396133122,1.727465692657898,0.7434864764234318,1.63782208324166,-0.0007902490042346619,37.40979307852814,181.25752186182262,0.9960344269569972,8.015472443313386e-05,0.00024587734732404705,0.00043691764316398804,0.0016032430021637853,67.13528914685334,10.650196074784818,0,35,94.86575258015895,229
0.7432876306510546,1.2665006201979176,1.7039172562155709,0.7432875941213739,1.6417934004389216,0.0030692264645843115,37.43461935608151,181.80705313875836,0.9960962424789551,7.294321092688399e-05,0.00025526942052966846,0.0003755421055403719,0.0015722598781719962,66.85722223193628,10.19130647861102,0,36,94.29993493179195,228
0.7433479684264683,1.2653122922465112,1.7021803327517608,0.7433476914444822,1.6405249478231383,0.00022832789664390722,36.58611452302938,173.85708542580204,0.9964242230111633,6.891299345715092e-05,0.00022455864190990896,0.0003720539887625701,0.001415042950908824,68.41712286988704,10.057939537550485,0,37,90.35848680050037,227
0.7433538199596805,1.2697084271274333,1.7080808533361707,0.7433536023074802,1.6401279184931983,-6.387274124627505e-05,36.78225493628258,176.05992651147582,0.996380646883849,6.505143996429568e-05,0.00023972988000646025,0.00034164963510993184,0.0014499287363705909,68.53526936374958,9.682917063484735,0,38,88.87339912508553,226
0.7427671530416456,1.2889770671978458,1.7353716597717874,0.7427670133482991,1.638482704784932,-0.002897437340613529,36.29173261033517,169.765566495076,0.9964514146054808,8.023390794402978e-05,0.00021625563419962684,0.0003936908364508644,0.0014607553812602174,67.61911213219138,10.214943825355931,0,39,88.74833887083162,225
0.7429423209921048,1.2580442677688681,1.6933269679521155,0.7429423103262066,1.6397975448109499,-0.0008547422878607331,37.02658278904667,177.91093901026977,0.9962765760290687,7.42628105334411e-05,0.00020663262495659152,0.00035511361057589773,0.0015393248668295783,67.82874071694788,9.62730545866793,0,40,90.43211651616065,224
0.7431301980723498,1.2705544144965764,1.7097332577687516,0.7431300091366574,1.644027448222973,-0.00036214332566715594,37.46983462852339,181.92679956398896,0.99604409206262,8.97640360411868e-05,0.00025269710598497614,0.00041636864140001765,0.001584828256737314,66.78263435961303,10.988033729835056,0,41,94.23506622731658,223
0.742533189708832,1.256506834139038,1.6921894557087063,0.7425327054604433,1.6416608429141106,0.0014459622746344448,36.572293208889164,173.02169883470626,0.9964192607061532,6.551317631859592e-05,0.00022283558092442172,0.0003535873349110589,0.0014683180195620709,66.53916465019513,11.181412457372442,0,42,89.71232515440717,222
0.7430992510935277,1.2921607902309176,1.7388804904989523,0.7430991286043928,1.6409663420601603,0.0016380261105557654,36.67406849814416,173.65705433006673,0.9963367978372699,6.559286466106605e-05,0.0002099120338631368,0.0003862463990807193,0.0015447935954049678,67.99644980741719,9.91194215377246,0,43,89.36900878848378,221
0.7431089101586237,1.2751303746591303,1.715940096031067,0.7431082484441766,1.6410881229411385,0.00120801963156432,37.02465490585938,176.89341104961403,0.9961848168105996,7.507281040377806e-05,0.00025301346287084225,0.00036753464143536905,0.001600032302024188,67.18927399156257,10.628731535245503,0,44,91.35260096743144,220
0.7432164653732851,1.2718692165571763,1.7113038741927926,0.7432163827732886,1.6416538440882988,0.0025560128892932695,36.731199796893414,174.09694473091974,0.9962987365184721,7.365821021167377e-05,0.0002473234896240606,0.00036867915359613945,0.0015297863799229384,67.02348369529315,10.28452049965391,0,45,91.37353177488612,219
0.7435913650882409,1.263938526365767,1.6997756909344655,0.743591362949063,1.6376591728395415,0.0005734335468461724,36.48346235115353,172.51975110509093,0.9964259936200065,7.555129784886502e-05,0.00023083863254106724,0.00036865192550310564,0.001446734608937879,68.43695943833019,11.075204383101859,0,46,89.6483945515402,218
0.7424297951545574,1.3027204187722892,1.7546715221754963,0.7424297739786239,1.6412938888466537,-0.000739155273313321,37.5798410737206,183.45516240740645,0.9960357407787988,8.434339712249293e-05,0.00023241894245806493,0.0004112578992014972,0.001596721288920637,68.38432706458264,10.183816898672127,0,47,92.60078618462506,217
0.7427520858110118,1.2828102515419488,1.7271042061648967,0.7427520741763776,1.640518395462274,0.0018425060550807109,36.996303276733734,177.2756849512672,0.9962120388521825,7.7628744804149e-05,0.00025399194029024786,0.0004026068554027398,0.0015039434391156004,67.68276756194643,9.364476802763523,0,48,91.73857766706008,216
0.742552229500569,1.2558279149310725,1.691231761267118,0.7425522268864256,1.6404944609874954,-0.00015123189208617461,37.12957702853371,178.12810331713504,0.9961651413197803,7.617294251692608e-05,0.00025241708653689934,0.0003735701307233821,0.0015859407946767806,69.96483692734101,10.532571017736002,0,49,92.15746006688012,215
0.7433533797475844,1.2717108070193854,1.7107755768208277,0.7433533332844524,1.6368420799989427,0.00010403268925926342,36.61027779444994,174.23620837092523,0.9964010286030509,6.610202904829152e-05,0.0002275789287753294,0.00035666739929115365,0.0014552340489548884,70.44952286583957,10.831751347252409,0,50,89.71177370845983,214
0.7425946245772367,1.2453377017201772,1.6770087750489104,0.7425946064082284,1.6382037665963936,-0.0001514616336320664,36.63633514631856,173.571071525669,0.996377601250652,7.550565758451485e-05,0.0002254632492863983,0.00034769798846474045,0.0014978659825011851,69.26948452583832,10.225193673938495,0,51,89.1078090524129,213
0.7422218084048946,1.285072293305968,1.7313857916243538,0.7422217914956594,1.6414806458678883,0.0009656844108585985,36.58571111675156,173.92965944514933,0.9964418826823623,7.540526906108442e-05,0.00020113564814117335,0.00035466860541619926,0.0014234844631332872,69.97172214324941,10.77181271594392,0,52,87.89127962158949,212
0.7421278423773756,1.2389510642067398,1.669457731484392,0.7421278219368426,1.6397369303094949,-0.0003420429059412461,36.99389029031946,176.73440193370996,0.9962015253020203,7.182092739914057e-05,0.00024141224722938742,0.00038653185449272773,0.001576071115499467,67.26972204526402,10.666182327970617,0,53,91.42711859544828,211
0.7435794980720778,1.2703101167370616,1.7083716267469304,0.7435793157516276,1.643522856242051,-0.0014329444608925945,36.86034460190666,176.56472605455605,0.9963208965940736,7.383983989914761e-05,0.00021474689724726464,0.00037542569833310307,0.0014979279063562464,68.71331398048166,11.084176997718401,0,54,89.59105367223253,210
0.7429079721109767,1.2949921675982796,1.7431394145879913,0.7429078492283473,1.6420371229093635,0.00012670056757861184,36.40907689428622,171.46093426531345,0.9964671854102402,7.558539431533066e-05,0.00020035238617523978,0.0003721343579052175,0.0014503255842190645,68.73459893368738,10.44591935005453,0,55,88.46852495136355,209
0.7428484326752249,1.2550224160159664,1.6894730618145697,0.7428484149347695,1.637862629442128,0.0006513265596973977,36.781016714218836,175.77663017695465,0.9963545300983492,7.1743605479758e-05,0.0002222885093411834,0.00035860982298033023,0.0014768747850926157,67.06251443260108,11.454849263655019,0,56,89.61412636269546,208
0.743843823897944,1.3417502437871276,1.803806391449204,0.7438437176104455,1.6370293305737293,0.00012361466797817502,36.417882669367835,172.41122794866135,0.9965147505263158,7.489129587970768e-05,0.00020682592874574573,0.00035233296181791943,0.0013690225497974035,68.05558126505045,10.05793513895788,0,57,86.19153302377902,207
0.7428842265591391,1.274063250664971,1.7150226174085366,0.7428840720803264,1.638339571800472,0.001040599686799779,36.05437114841345,168.9261406415673,0.9966535988648445,7.726915337352629e-05,0.00020016891074216574,0.0003260985106772808,0.0013618849013628095,69.38687944064418,10.348720412438997,0,58,87.7186548694466,206
0.7434384373806372,1.2961463724628153,1.7434481556126402,0.7434384372238271,1.6418448452988597,0.000568365570378229,37.103152163641354,178.81553738572177,0.9962175250916289,8.670437314404064e-05,0.0002111966098779245,0.0004093649465649878,0.0014898348951102019,67.16023156923151,10.642850625434056,0,59,92.1954869657515,205
0.7426883571390517,1.2304074459328844,1.6566941357107048,0.7426882252165588,1.6368584307121963,-0.001819412781437596,35.760885206250215,166.01993447840383,0.9967299235685031,7.058137517855103e-05,0.00019902059543977315,0.0003425997166434238,0.0013013281313713082,69.99144216471618,11.288244485666535,0,60,83.29357286703748,204
0.7426433959035663,1.235715539623719,1.6639420029046874,0.7426433922520067,1.6372031629288104,0.0006946090866990825,36.1645520845094,169.12399890846925,0.9965365250900472,6.816116278365423e-05,0.00020214498294284,0.0003763814360641337,0.001409915407220235,68.49712634578776,10.978086435549958,0,61,87.85859299411968,203
0.7420675948960769,1.2618709254333813,1.700479759677554,0.7420674690764831,1.639274200599877,-0.0004519126237472918,35.86320028343932,167.00621114262424,0.9967158202541828,7.317588074643774e-05,0.00019153167720679693,0.00032495061648614567,0.0013411858129817036,67.69984441132834,10.834285716552667,0,62,84.60615837235093,202
0.7428262383027714,1.274679615904192,1.715986256512173,0.7428262118478468,1.63982729706669,0.001931919677007352,35.99158804349633,166.98242624246845,0.9966188682986666,6.205206151579113e-05,0.00021413523972847327,0.00033077317486269645,0.0014230561011570435,68.11596327979247,10.396766777717907,0,63,85.89878361546526,201
0.7432278799316039,1.2633443773454518,1.6998075710799654,0.7432278605418259,1.6400712398888224,0.0015480403909366015,35.85805657902081,166.3913185838741,0.9966663040604851,6.064771000001716e-05,0.00020382701324514886,0.0003617040281674195,0.0013607888112631323,69.92898327890492,10.673194133688547,0,64,86.48113766365384,200
0.7433189923116039,1.2569802380223782,1.6910374294532278,0.7433189893819883,1.6416948196074954,-0.0023991162914441485,35.610036989617754,164.03891572849543,0.9968195851322504,8.004430855744748e-05,0.0001861800093032457,0.00030648914948809244,0.0012915235176265331,71.54133130025461,10.808208635191926,0,65,83.30524627488548,199
0.7420489452736563,1.272918592419175,1.7154105541511715,0.74204893654755,1.6388565340676904,-0.0013256057762453387,36.03000558331156,167.77679930567425,0.9965868553683215,5.904706015509366e-05,0.00022076365533886424,0.0003555416816246766,0.001417277086470626,68.59226115634364,10.05640097205454,0,66,86.44648814171093,198
0.7424075882998329,1.2699506657022481,1.710584166590386,0.7424075878762656,1.638938054451133,0.0009426678264281533,36.03977695342268,168.83828345377594,0.9966681313593897,7.655518267221798e-05,0.000191469569018068,0.00030797617440058594,0.0013604123997979021,69.61160811788066,10.130932167174429,0,67,85.8800434673223,197
0.7430958590905982,1.2589268907842726,1.69416485825254,0.743095455255057,1.6376405352704975,-0.0019492690504792362,36.41956262902609,172.13084460259068,0.9964798407152184,7.943349750809917e-05,0.00019827475908382102,0.00032709650205838236,0.0014581401880067349,67.19003356638852,10.21690507871311,0,68,88.64522966509615,196
0.743258281668629,1.2609829399890113,1.6965609009536775,0.7432578097944414,1.6401148143203939,-6.401968477457428e-05,35.71464654324971,163.97309055899646,0.9967097842375627,6.585212176458693e-05,0.0002072925149926452,0.00033894821686235007,0.0013420584120357032,68.5695290129202,10.184292665274656,0,69,85.13931141078912,195
0.7432953603652117,1.2630258051541052,1.6992246588671407,0.7432952598794527,1.6350461884598209,0.001488673174074771,35.42828676229939,161.71746344658843,0.996809555681106,6.879834848652231e-05,0.00020418726852905553,0.0003434626407924623,0.001297092480741635,70.77413512020586,11.379516552850578,0,70,82.43489183086038,194
0.7429000419794135,1.2597843634642503,1.6957656377399426,0.742900036798791,1.6413798840799054,-0.0005336020820545444,36.30981810417302,170.95858951816402,0.9964974684872417,6.932563699216727e-05,0.0002285038509967514,0.000348229783377992,0.0014443391712850948,70.33482895658705,10.599882267212168,0,71,85.61427055343688,193
0.7427272338030371,1.2624312359547911,1.699723907376707,0.7427265918756474,1.6421592997715624,0.0022648032207575816,35.89602984831451,166.332659304449,0.9966851786526112,6.035956774283417e-05,0.00019447179196684526,0.0003322684567233676,0.0013552320436538564,69.45317405075855,9.930755301628077,0,72,85.10308203887081,192
0.7426570428728506,1.2635108766423122,1.7013383078609494,0.7426570297601949,1.6365463714798105,-0.0011748939283771419,35.61895544343688,163.66992068498254,0.9967601120200913,6.400938374033853e-05,0.00019942195502480005,0.0003352153719028641,0.0013232225167029833,69.0928467124979,11.314495506624906,0,73,85.0293840580399,191
0.7433577191988258,1.2606284138773354,1.695857029958621,0.7433576707522033,1.6362414127258174,0.0013534793825177918,35.530932715050625,163.69608649769106,0.9968439527673646,6.016414484744624e-05,0.00018294429773323386,0.00033494116180102977,0.00126968262875191,70.08866531764558,10.510189273198185,0,74,81.88141420214606,190
0.7430381729330064,1.2650010091701502,1.7024710913260237,0.7430379309298423,1.6375057331940588,-2.115899400715562e-05,36.05955873146373,168.07191100821495,0.9965905717348881,7.011806015276905e-05,0.00019598892473125486,0.00035434906030275905,0.0014186296726858114,68.00995079329857,11.189326330275206,0,75,86.518085764949,189
0.7427009885979441,1.248901729124529,1.6815673444600907,0.7427008148580304,1.639145206844481,0.0014152166839876354,35.69222543277973,164.44933077933214,0.9967414510514107,7.249079846469164e-05,0.00020827905858094531,0.00031096375083582243,0.0013422001463591962,70.8424931140273,10.58639537392932,0,76,84.5335976753129,188
0.7433925914324061,1.257246141733598,1.6912276988274435,0.7433925351645,1.6385156267402898,0.0005006734068494779,35.502949243159456,163.45355844325255,0.9968516489023135,7.29912026802535e-05,0.00019208163256795378,0.00031763871544253906,0.001254367023788708,69.23848393282103,10.579953074263347,0,77,82.08211995804632,187
0.742933756596119,1.257245279561649,1.6922710381635346,0.7429337565882673,1.638021742932225,0.0016792025151669068,35.749334866152736,165.57502482012777,0.9967427820571281,5.8755572223527204e-05,0.00020226527727714358,0.0003432037789590621,0.001315058882946493,71.85812246923612,10.646561424441328,0,78,83.45261639293776,186
0.7422035800648987,1.2553468862758532,1.691378107022988,0.7422035682886526,1.635911879856026,0.0007918803036091647,36.05131392294957,168.55898387260052,0.9966381997216113,6.048822436332762e-05,0.0001969500385132409,0.0003438006215435602,0.0013623216099022295,70.70983301170416,11.066957804145472,0,79,85.24296659716958,185
0.7423976992300041,1.2540939183759507,1.6892481208881236,0.7423976812667377,1.641687205312088,-0.0021752404391793692,35.816205226932006,165.53930332109366,0.9966951090388615,5.431867158412057e-05,0.00019247781259709541,0.000350507116122452,0.0013680540607750673,68.214359816706,11.089857180178416,0,80,84.82365021322038,184
0.7428834515515568,1.258105360918291,1.693543392695937,0.7428834461292648,1.6377146214355738,-0.0005992604839249225,35.509195399084604,163.0080129772467,0.9968296229975804,6.0162777525381594e-05,0.00019634847253847859,0.0003221289113085126,0.0012675725076411344,69.11278225225648,10.971947822734979,0,81,81.96466476003448,183
0.7422661141977266,1.2599916923861978,1.6974932147455652,0.7422658828777218,1.6365150843292404,0.0014954085238366268,34.91151604050897,156.75480005466224,0.9970650608424985,5.85239506466371e-05,0.00018646057149918375,0.0002997955479608855,0.0011876592447350595,69.51810618469307,11.202959408932054,0,82,78.87198582252802,182
0.7427075586304606,1.250849903238703,1.6841755394885813,0.742707353676963,1.6385531948352734,0.0013346509380250692,35.54820138103354,162.68755701071498,0.9967963297621831,6.533517642864346e-05,0.0001834613673139422,0.0003310619072889885,0.0013245251638481933,68.97730328697823,10.627907656758142,0,83,81.99751787197316,181
0.7428378048354789,1.2450761988236563,1.6761077461578728,0.7428377961577782,1.6372512909765655,0.0010003944894134427,34.5819735439438,152.98962218989092,0.9971653287183978,6.628307231264771e-05,0.00017251982206962965,0.0002982501221380424,0.0011477354031285583,71.6897797579886,10.76414452837357,0,84,77.0454151368217,180
0.7423196219419232,1.2725741664732066,1.7143210671760591,0.7423196218330576,1.6397244495112215,4.377982439767011e-06,35.13677318504604,158.77314194081495,0.996974217254637,5.372156300661647e-05,0.00017701739899539872,0.0003200394025603059,0.0012393418868620815,70.105528461901,11.419062504797814,0,85,79.24064254052374,179
0.7419244707430523,1.283839447716216,1.7304179850415566,0.7419244506302766,1.6389470190239788,0.003101452093368508,35.66934152573854,164.33405970236075,0.9967521253060838,6.669423865228186e-05,0.0002140326762419566,0.00031032064319036414,0.001334870912754807,69.16521231824512,10.167878495340716,0,86,83.05068537995902,178
0.7425188035851201,1.2959213700587993,1.7453044472431851,0.7425187511450505,1.6365680354223777,0.0008896150088344631,35.22216395120692,160.4785560175213,0.996945463195564,5.941238275786655e-05,0.0001887942595594849,0.0003067146107597118,0.0012447664181705175,72.65491666232919,12.145019016527929,0,87,79.61556696562256,177
0.7427014702608586,1.2636692520271748,1.7014497784464289,0.7427011726500213,1.6385390424713067,-0.00048123098706727283,35.75522367133967,165.7396497664821,0.996745473368858,6.460500356644484e-05,0.0002142090500056119,0.00032067920860375985,0.001305969004553477,68.83359015315247,11.275841809628798,0,88,83.3947803417245,176
0.7432716745123944,1.2740682652173714,1.7141353678696196,0.7432715773016096,1.6373210107290501,-0.001293251502931419,35.17691073582553,160.02225594609268,0.9969938426697461,5.693600739764465e-05,0.00017952247175484165,0.000302142320993953,0.0012155780159360482,71.78018967159235,11.606508521031403,0,89,80.14602424083404,175
0.74248607455095,1.2524709653440886,1.6868612197226376,0.7424860745496916,1.6352436508684514,0.0008628847962987685,35.33294571002197,161.77442799478476,0.9969241861823406,5.483127456816544e-05,0.00017007423124922995,0.0003448681394287473,0.0012294051225509165,69.87270960023149,11.730999123715524,0,90,81.09390544375042,174
0.7423124105750504,1.2460351927555762,1.6785859632742832,0.742312408637698,1.640296586650519,0.0006433184346316052,35.13972435427763,158.97458319179276,0.9969505722526231,7.471009126557377e-05,0.0001856957771172602,0.000319897895968397,0.0012329818864299784,71.75953313935995,10.883901380123767,0,91,80.63423865347045,173
