rms,peak,crest_factor,std,kurtosis,skewness,spectral_centroid,spectral_spread,band_0_100,band_100_200,band_200_500,band_500_1000,band_1000_3000,temperature,is_anomaly,anomaly_type
0.7425992172572778,1.2879853752778723,1.7344286734302363,0.7425992134125285,1.641261477266381,0.0019238287487401559,38.67490767083501,192.62923022501386,0.9955611632267314,8.330049215937317e-05,0.0002923013165373124,0.00043663288132535233,0.0018105566253309453,68.56714972649932,0,
0.7444983821374295,1.2841757965750857,1.7248872897322636,0.7444983815049911,1.6407255353599954,0.000876085494370897,38.39551713619488,190.2557642844718,0.995677218587188,8.667022263332595e-05,0.0002918422367328648,0.0004273589165194805,0.001754833060718285,64.66932924089495,0,
0.7440197442608335,1.3178947583855662,1.7713169153795298,0.7440195782191887,1.639582138433886,0.0007482608375265527,38.628188602066444,191.68136383544203,0.995577139113133,8.515248059980704e-05,0.0002705165572822699,0.0004423463238512659,0.0018195735191333365,64.66421156421802,0,
0.7438409084215962,1.2754695195158243,1.7147074126674815,0.7438409062053889,1.6443040001213325,-0.0016828859065003456,38.69175610069325,192.35297824126516,0.9955496312045624,9.308214065364825e-05,0.00028473899588034334,0.00045036059885111395,0.0018328611231014094,64.038613339191,0,
0.7441188081036473,1.311845306239664,1.7629514157595905,0.7441186319157435,1.6417838961505435,-0.0010990555415144464,38.4297665066281,190.60310552747293,0.9957047802461818,9.211227556355578e-05,0.0002695614546344083,0.00039651280512273873,0.0017667688000237252,69.13698733928629,0,
0.7435388934347004,1.2647961857337746,1.7010491272234336,0.7435387715485172,1.6422230291402828,-0.003636064434746718,38.43568234779022,190.3983134686606,0.9956558504902547,0.00010565233098644574,0.00027024421425510075,0.0004200149490605831,0.0017935724412688663,66.81465778017686,0,
0.7431173087181894,1.2829526324448537,1.7264469786847405,0.743116835141246,1.6434779177191365,-4.143122205690142e-05,38.674328686887435,192.72117738989752,0.9955624006632605,0.00010247264755409977,0.000249534164442333,0.000486716495239957,0.001794123599347393,66.08080147114033,0,
0.7431934977911304,1.2697463643417444,1.7085003678256052,0.7431934648763904,1.6407194413866817,0.0006875012944520268,38.85462105163486,194.8654399061563,0.9955602180553993,8.64410260658664e-05,0.0002701826247747705,0.0004413205191630107,0.0017964794427170188,65.57538256290348,0,
0.7423806492087697,1.2482692636148833,1.681441003271422,0.7423800291871615,1.6405970276931223,0.002431678357649236,38.620498905874925,191.80824602154343,0.9955939152785708,8.455742780307103e-05,0.00028523917010067433,0.0004279613182684627,0.0018247898766989238,64.50910281402169,0,
0.7443448962178866,1.268910354248405,1.704734405644351,0.7443446241284318,1.6439552249234959,0.002984412095126723,38.89612131596492,194.98989667268762,0.9955313347912851,9.965903073253489e-05,0.0002681629784040662,0.00042701511330690313,0.0018115495395429242,65.96710598089653,0,
0.7430913798941667,1.309663496603163,1.762452818103864,0.7430913167773449,1.6430127512302555,0.0014421209818282824,38.644247099034466,191.39924735689934,0.995501949839962,0.00010885466298360454,0.0003101905368837328,0.0004611914403054503,0.0018261165689116778,65.74499776587986,0,
0.7428978187574438,1.2890368283028701,1.7351468745175316,0.74289778588226,1.6455986006705183,0.003921529887840648,39.023398484791024,195.8183900710642,0.9954896206668105,7.994017148659752e-05,0.00026313465675832756,0.00045395967529912926,0.001816444648389895,63.95671164985998,0,
0.7429303115421316,1.3293835459907544,1.7893785262729383,0.7429303072465135,1.6441245982304522,-0.0006866035140738883,38.65991262901262,192.28195278231544,0.9955822746657956,9.644700811228063e-05,0.0002495043374103098,0.00047630163291524755,0.0017920689325843782,66.04858871171126,0,
0.7428997695435081,1.312312634020513,1.7664733357326166,0.7428997671904968,1.6450172634849802,0.0010181593871797093,38.78314795771917,193.14778354899738,0.9955408668279503,9.232663849076035e-05,0.000254828132694616,0.00045240762195659424,0.001818217328628338,65.62781569159189,0,
0.744214977597614,1.2781793804993513,1.717486773278089,0.7442149471368826,1.6435154697016623,-0.0018140096681784688,38.87501058739698,193.5450054225785,0.9954850322100498,9.831976325599502e-05,0.0002567817282432694,0.0004557085331242151,0.00187805231209567,66.22553553104936,0,
0.7436774216441325,1.3069839645602788,1.7574608647802972,0.7436774072024768,1.6428741041367423,0.0014091247570023782,38.545287604776256,190.4769665990886,0.9955833821897695,8.716768516631469e-05,0.0002709343697948742,0.00045169003337334004,0.0018414172239931313,63.56404509362095,0,
0.7435146989357456,1.298897525940621,1.746969532411183,0.7435145755744047,1.6399305510742788,0.0009591864230395179,38.607477070327405,191.5959423745048,0.9955605775339541,9.405954411066867e-05,0.00026721449834798456,0.0004717238711801077,0.0018158967101841936,63.791263050036044,0,
0.742851529145593,1.28212147856451,1.7259458024393786,0.7428514990939656,1.6410343227550641,-0.0009793871709906832,38.88860588883187,194.14966216711625,0.9954609111827685,0.00010643811072787862,0.0002840998753121917,0.00045666723389512436,0.0018521845588618606,62.76550970588145,0,
0.7437873447281306,1.2808314902928863,1.7220399074698647,0.7437873386988828,1.6442856928505916,-0.0014086071417231747,38.70235129277729,192.64750829697033,0.9955514420103317,8.066626079609841e-05,0.00028963884963934954,0.00044979819680075376,0.0018266320760228045,62.43173141936229,0,
0.7428767880935105,1.287598737435111,1.7332601557514715,0.7428759105597461,1.6417116045442788,0.0010737668605205124,38.65538075385731,191.3801445627262,0.9955337810129417,9.598720237121033e-05,0.0002505246763658643,0.0004934299988115329,0.0018413803636503205,64.92116149789645,0,
0.7438428422722406,1.2834293389393223,1.7254038971710604,0.743842796903302,1.6395511402235847,8.859674348001267e-05,38.70422943619114,192.8956508392889,0.9955652543128386,9.52611204664004e-05,0.00025773459516353583,0.0004467124785690702,0.0018131073557331955,68.45585077283945,0,
0.7429606741054791,1.2887654557150419,1.7346348207012559,0.7429601025827792,1.644175462886447,-0.000754535852055003,38.59936666656863,192.229612252758,0.9956519903079185,8.95649416490969e-05,0.00023946080587347964,0.00046331852452139577,0.0017407244851653989,65.62312452219345,0,
0.7434846645583802,1.2786993229761645,1.7198731647487235,0.7434846600502101,1.6391544465030898,0.000978742633414122,38.73675815374484,193.26724043251156,0.9955497577148729,9.06803645182734e-05,0.000275047006954813,0.0004520470616511661,0.001786984492469595,66.29165815637789,0,
0.7432744246529019,1.2842052516140026,1.7277673077661824,0.74327438843547,1.6398595547666754,-8.039201491981523e-05,38.76776176517929,193.21341320689837,0.9955198926211949,7.252321017889211e-05,0.0002685293372533083,0.0004862556038376298,0.0018547199520617696,62.012117209279744,0,
0.7432585317233097,1.292050070297205,1.7383588820722642,0.7432582439812514,1.642022681622903,-0.003491141465690261,38.700281363079796,192.88471937470257,0.9955738628382463,8.914656358662231e-05,0.00026532411657629684,0.0004600527655049117,0.0017785641640265912,65.64960439163069,0,
0.7434401894389208,1.3044040337862528,1.7545514115542975,0.7434400358521548,1.6451740773147039,0.0007900017074158001,38.50336367165271,190.42306766758765,0.995624457463862,0.00010640804394286069,0.0002706415411020852,0.00043768756295833574,0.0017686943693573888,64.11419669317885,0,
0.7437034955040622,1.3005262872525623,1.7487161148423815,0.7437034660669142,1.644636845768113,0.0002561619518646052,38.68716064126594,191.5684436597118,0.9955209819442805,9.74972913662758e-05,0.00029115231958095635,0.0004645193609637099,0.0018208380200538425,65.02510077794551,0,
0.743103240131359,1.2555547992410907,1.6896101798979442,0.7431029763917599,1.6426175729584875,0.0017490512945136758,38.80924711286583,193.86120171126083,0.9955556036288257,7.782742920470301e-05,0.00029473465494679363,0.0004250567206866881,0.0017687792166974322,63.40866000382085,0,
0.7438741802385095,1.2585777029234677,1.6919228229160046,0.743873865413568,1.6438503268957667,-0.0012968353646929693,38.79843863906953,194.00548847088135,0.9955295511458351,0.00011118359168944311,0.0002876723051749043,0.00043266289728627306,0.0018111906019577632,62.40917653111371,0,
0.7431352203346145,1.301691338276453,1.751621108323106,0.7431352154348131,1.645287307955458,-0.0034676003803745708,38.80504444305803,193.92682545203206,0.9955728063976743,8.862242553854274e-05,0.00026060566715281597,0.0004369143629451946,0.0017748771113694367,62.14458159944643,0,
0.7437228728634641,1.2833290817379586,1.7255474163338766,0.743722872616026,1.6420519443750632,0.002315473968676981,38.72151957411862,193.08285605558982,0.9955559961939923,8.106890858842123e-05,0.0002756919807085761,0.0004933468737706412,0.001773570595123479,65.9357053115495,0,
0.7422571094849205,1.3037652632507697,1.7564874038801734,0.7422571090831123,1.6401340654730918,0.00229369414691639,38.681672070047114,193.6057534479978,0.9956484019381551,8.051480953097425e-05,0.00026296222493449247,0.0004263046558244273,0.0017584863391556342,65.3967502549732,0,
0.7434076877999213,1.2687913881609634,1.7067235232875912,0.7434074916561909,1.6393895936774525,0.0019415000194823511,38.641665781010914,191.66838385124979,0.9955432339986926,9.054382922249937e-05,0.0002770137816007757,0.0004729231174309734,0.0018117555188409261,64.19974360157961,0,
0.7425239128705935,1.275092611369697,1.7172411410161805,0.7425237762276129,1.6420110085461137,-0.0007947034596197619,38.750572221788254,193.25443462534142,0.9955777936485917,0.00010279750161424317,0.0002493729814601851,0.0004362954228340815,0.0018007227826136144,66.40051675473894,0,
0.7431612707169787,1.2782727394532198,1.7200475722045936,0.7431612192956817,1.6417655613274793,-0.00047932563397249707,39.05380996148893,195.81078222866537,0.995447823151772,9.68101420552184e-05,0.0002633032919852324,0.0004582420295387022,0.0018677052779469746,65.33762451391743,0,
0.7425116129377094,1.2940783646280931,1.7428392257841436,0.7425116095528365,1.6425293019528888,0.0022749112235476102,38.57456109996649,191.66471103622837,0.9955993842243093,9.529557408457021e-05,0.0002718629575176647,0.0004446603101099254,0.0017832334810439015,64.03735294306964,0,
0.7437071547834542,1.303095301300091,1.7521618461227717,0.7437071333880811,1.6409126369201341,-0.0011314349566783903,38.58118507444873,191.79610949229348,0.9955823938538313,9.747527625784863e-05,0.00030158874668434677,0.00043713559398650967,0.0017940290805684414,66.42083721475768,0,
0.7445970397535925,1.2892540465492857,1.7314788774555632,0.7445962064550837,1.6457836230309508,-0.00100747697801067,38.80916995360957,193.866316909926,0.9955749758024891,0.00010054515485865957,0.00026821984705926847,0.00041109159768349296,0.0018021316085301733,70.07257676284254,0,
0.7442580891489868,1.306398710682249,1.7553033413127364,0.7442574881686352,1.6405602203403207,0.0009259126000979048,38.59200732728241,191.6250270903443,0.9955986784872395,7.469760589982868e-05,0.00026436191294499484,0.0004633919143779217,0.0018082271027389434,64.76894932951859,0,
0.7424611263122559,1.269969291075488,1.7104859043372713,0.7424611226954323,1.6394191138532943,0.0009336237594201441,38.57897927221795,191.42263773344206,0.9955853333575144,8.64570573493474e-05,0.0002762771818539359,0.00045214313127809165,0.0018037174704952244,64.75861498747402,0,
0.7426454986552158,1.3217526504341393,1.7797894861378303,0.7426454979152073,1.6385238410738625,-0.0038031357459273126,39.07587295524998,195.9980200987551,0.9954358491309399,9.481440655303022e-05,0.0002728808799804458,0.0004444730718807342,0.0018576221416543328,64.77015502719092,0,
0.7441519357031077,1.3152537778885807,1.7674532777313423,0.7441507936009892,1.64164229005873,0.0006598812960685919,38.668473165950516,192.06770370278358,0.995555223246279,8.684912322172489e-05,0.0002656977082430742,0.0004726483451614178,0.0017949158259521266,65.46793314978203,0,
0.7439815594009753,1.3170708258554686,1.770300364589577,0.7439802806596212,1.6403060278732837,-0.0014540455705834858,38.87145941439786,193.7581145041784,0.9954801521358675,8.398481860565065e-05,0.0002835087549011811,0.0004626909875948864,0.0018443570686864157,65.77136303949466,0,
0.743066241994989,1.2838579912872996,1.7277840369122266,0.7430659560916981,1.6413713248894684,-0.0010431809522778706,38.88517285556377,194.1839284827224,0.9954869385049963,8.511006515792699e-05,0.00026560828939240205,0.0004768961068630072,0.0018278912173200622,64.7862325411001,0,
0.7438859209115676,1.2721036451417014,1.7100789373494916,0.7438857586065769,1.6421389797087769,0.0025171240754156997,38.91954184085256,194.28152886975522,0.9954773714844706,9.998612103286097e-05,0.0002549043644842007,0.0004922595684116319,0.001841434506641269,65.46873130617034,0,
0.7428481804114072,1.2877260033805769,1.733498226605877,0.742848171702752,1.6443703643003578,-0.0006120551191087443,38.67321981992674,191.93029601896137,0.9955089410506679,0.00012364013005095192,0.0002735790594146386,0.0004844758060761523,0.0018363511829807583,64.24227116314145,0,
0.7429836556284278,1.2930184875096857,1.7403054262560183,0.7429836206658255,1.6395349026322426,8.725496849552285e-05,38.779298174455285,193.54944053273573,0.9955592836372877,8.112336192973922e-05,0.0002673908345540792,0.00046134457785463717,0.0017741830427273756,65.27766591402192,0,
0.7430636316212043,1.304955083007731,1.7561821457478695,0.7430630121746312,1.6448380332946684,0.0005473195104955616,39.05766652097327,195.38296954258806,0.9954712856375049,8.74414160765459e-05,0.0002496875868974911,0.00044525367631954925,0.0018630388841487,64.30952606856057,0,
0.7435292464156815,1.2808695386977322,1.7226888449545161,0.7435290646611097,1.6416979992230303,0.00044281144396950535,38.43408329183073,190.31847747348033,0.9956612149454587,8.04038596638055e-05,0.0002635174891492396,0.00044149099033492084,0.0017834231401598886,61.29623334575153,0,
0.7428702206732338,1.283646558400709,1.7279553314674414,0.7428701137079549,1.6419267981560388,-0.0008008094604720677,38.70934222025122,192.36765657561384,0.9955489151201735,0.00010171825697022996,0.0002616309370470151,0.0004633754466206834,0.0018154140819280431,68.95166696389974,0,
0.7430067324087788,1.2834566060900021,1.727382202754907,0.7430067295884453,1.645109293878264,0.0003258758653941172,38.976532703327486,195.29330725844858,0.9954767137262461,9.819913922614846e-05,0.00029208100052605795,0.0004284613678219487,0.0018598037069639075,61.52060278773884,0,
0.7436931017030857,1.3048583129458124,1.754565572757952,0.7436930968003717,1.64367952591607,0.00034208092417288696,38.583553227193946,190.95781988989373,0.9955996975977283,9.258141879807315e-05,0.00027075279199215943,0.00043798549123473567,0.0018134156019811486,65.21990914640172,0,
0.7425572185396478,1.3068816571170776,1.759974348760975,0.7425566585770941,1.6398336721707016,-0.0021745538235487696,38.64091831081515,192.87481865628618,0.9956077336192445,0.00010061121666255036,0.0002641425079691687,0.00043676780130412875,0.0017782372384224612,67.26874122132517,0,
0.7429122362974407,1.2823689325687737,1.7261378530523355,0.7429122352759158,1.639426962106188,-0.002380577049986792,38.42344043330598,189.88642236416626,0.995641268213636,9.760678829321991e-05,0.0002704984452624689,0.0004463980279419383,0.0017666989624632598,64.54869636730626,0,
0.743643480217154,1.291381839086372,1.736560426387751,0.7436433136638229,1.6407931323344924,-0.002178478806914884,38.65612909251741,191.73073334711526,0.9955495355024718,8.531478523689976e-05,0.00026460725221463463,0.0004987939859214777,0.0018007548252082874,61.77437288337303,0,
0.7435656407845712,1.279360334505879,1.720574841457125,0.7435656332033074,1.6407584066655763,-0.00020888198162380335,38.94190550017345,195.2194904485216,0.9955272781142589,6.755567593213303e-05,0.00029075564085963485,0.0004091580202585472,0.0018266801967222422,63.67508220542517,0,
0.743006459756443,1.2655862069583999,1.7033313645392238,0.7430064005414924,1.6434347396890812,-0.0006671928819752705,38.60168582806453,191.518842597089,0.9955818002698011,9.382299383557141e-05,0.0002840795242970649,0.0004562381761475818,0.0017921724013966029,65.82922887042966,0,
0.743490976803889,1.2834766836791793,1.7262841429449152,0.7434905791614037,1.6426301623275283,-0.0019452182227748071,38.740638925338864,193.39854041328823,0.9955973953936924,8.724726315553899e-05,0.00026499076898254354,0.00041395523038186645,0.0018044062425720696,65.73191167116477,0,
0.7431964552652975,1.270962094060651,1.7101293810759066,0.7431964536308204,1.639042839493708,0.0013132837887420109,38.973280227893945,195.12133711758088,0.995499995729573,8.253468592415419e-05,0.0002583664090988282,0.0004556693807174335,0.0018270573414932959,63.149493964936376,0,
0.7427875332744348,1.27474252330214,1.71616036376201,0.7427871753040912,1.641837902943464,-0.0006563631479344923,38.85126527978556,194.3585838622091,0.9955285183139383,9.688501617564762e-05,0.0002556600949054372,0.0004407936855912606,0.001826569084176603,64.44091831882692,0,
0.7446391338888576,1.2779852711714954,1.716247794414527,0.7446391221800275,1.64267175704479,0.000221493078396236,38.340735731254604,188.76006622766056,0.9956707563896581,9.485589476538026e-05,0.000264136835804916,0.0004515913524210899,0.0017937422698315604,64.55186762070105,0,
0.7432734882631602,1.2719559303699732,1.7112892501281172,0.7432734705397263,1.639330666813692,0.0016127806566586527,38.43768624720571,190.15338808563206,0.9956802079607479,7.928883544641885e-05,0.0002621977520677536,0.00042487544603517663,0.0017993759281950262,66.28374720627572,0,
0.7433023548378603,1.2679734501489057,1.705864971227616,0.7433021705707182,1.6451687111799689,0.0006767772441574451,38.545160491838196,190.55259250713226,0.9955864079662158,7.424070949748338e-05,0.0002741024618401547,0.0004674028365465429,0.0018422814230293996,62.907527443302655,0,
0.7435676337728279,1.304902556139708,1.7549211354435812,0.7435672938389463,1.6414723267494957,0.00028834307376882074,38.58223487815782,190.7420330106584,0.9955783294379992,8.604287933811492e-05,0.0002663340995845979,0.0004510182283220884,0.0018558279547808562,63.7618695384996,0,
0.7424276709647734,1.2899279115041529,1.7374458980332876,0.7424276280652992,1.6434214892936214,0.0005154303006095981,38.94494517630426,195.3502913856865,0.9955120698349316,7.504171600416777e-05,0.00028254684351650095,0.0004559180459702579,0.0017968253843794787,63.39446795749438,0,
0.7422842877565792,1.2655628398265781,1.7049570638919413,0.7422842629355562,1.6410057286302384,-0.0010661192862820002,38.69933565473572,192.46539431858398,0.9955702627420158,8.774180481185156e-05,0.0002656983187435574,0.00043874473809163574,0.0018204541704441714,66.1789957282055,0,
0.7435906841446073,1.281756827239571,1.723739759749741,0.743590679561729,1.6403712585277506,-0.00011664053007291753,38.715671944458386,193.53376505054808,0.995581001256327,7.987386856612817e-05,0.0002923043351485241,0.00043255040726066597,0.0018015737451340923,65.56784757322448,0,
0.7430005930881486,1.273312499483641,1.713743584229652,0.7430005711715003,1.6400063906997397,0.0020178878543979104,38.617182921605995,192.24114242649958,0.995610916733962,8.839978435396298e-05,0.0002648885415418972,0.00045523782907622493,0.0017623378762120538,65.82558481168432,0,
0.7436559492087562,1.286647155799452,1.7301645433865405,0.7436558659980035,1.6441760406513866,0.0023796677066382018,38.48422804328562,190.19763940052576,0.9955812147078982,9.250611398538063e-05,0.0003093280572974171,0.00044533785191332663,0.0017997513107464794,66.52468967674274,0,
0.7426914230164204,1.2634435116539904,1.7011688468442923,0.7426914182806859,1.6412297040172628,0.0011079724690196023,38.805612967454024,193.47903421007345,0.9955000259534201,8.14088333673084e-05,0.0003080682350658857,0.0004598640025844749,0.001838164641072499,66.16845537032748,0,
0.7425490282082495,1.272173642894333,1.7132520474291821,0.7425490120949013,1.6392868153438074,0.0008201264514259982,38.88396742557879,195.283332910799,0.9955583270398979,8.813022415037082e-05,0.00028850979977916125,0.0003945847737684426,0.0017777140663151286,64.82191707627862,0,
0.7433163503147179,1.3186344568696509,1.7739882303293142,0.7433163478316348,1.6405557006530664,-0.002650435107059049,38.579553039237766,192.6444302704793,0.9956639232295357,7.928656487366352e-05,0.00027104498741146706,0.00046466406000198097,0.0016946318278400869,65.81319618926537,0,
0.743398337053642,1.2626335743642194,1.6984616610369287,0.7433983148212562,1.6403402031723588,0.0009385488873000677,38.44802388280767,189.2833752560339,0.9955880665666468,9.85811747439652e-05,0.0002836847862053014,0.0004378102695611776,0.0018312304058848657,64.9234220018409,0,
0.7426078990488589,1.3392469567829757,1.8034375321058382,0.7426078983408738,1.639800417556358,-0.00128985727526769,38.67960430533484,192.84286783899313,0.9956026273949826,9.65448765096102e-05,0.0002650727217491869,0.0004375666253192855,0.0017840982258878898,66.1644204676944,0,
0.7438093538122073,1.261748136861276,1.6963327099807284,0.7438093252393843,1.6432186807626294,0.0007670786215713594,38.42899510239615,189.2681733666527,0.9955823411395389,8.481090421117888e-05,0.00031684659877566986,0.0004720590651981407,0.001807772768870611,64.11329818542659,0,
0.7432511888252255,1.2773833155399874,1.7186428151685909,0.7432507475866132,1.6406411988516771,-0.0006936220161009142,38.63926299689712,191.53341971196934,0.9955712663137714,9.702064738765339e-05,0.00026671246178736063,0.0004218396885073412,0.0018736934410196724,64.02150080655079,0,
0.7428414435996955,1.2841441302923564,1.7286920935234729,0.7428414160557247,1.6408251554493465,-0.0008162113879631338,38.65569557327964,192.36089109025596,0.9955817074995987,9.703626467694632e-05,0.0002724359111017361,0.00041369740508029524,0.0018412678505637591,64.33812709191751,0,
0.7425095892483489,1.274266800932741,1.716162079768823,0.7425091327476285,1.6434905947509415,-0.0002646328080397489,38.77892937909555,191.822918420896,0.995458690718063,0.00010215909836280238,0.00027281284605332526,0.0004549991296078379,0.0019280032509121398,64.28314628734869,0,
0.7432919658955501,1.270315971779103,1.7090403637668432,0.7432917644235374,1.6432355299852135,-0.0016736980556538098,38.62169626036787,192.21169744719347,0.9956006158502243,9.873785420225473e-05,0.00026219825896403007,0.0004525378412368707,0.0017569212194437347,66.63291509124147,0,
0.7438513949117993,1.3004829314932997,1.7483101334339797,0.743851393218127,1.642103544458651,-0.0015874014449079824,38.459962703067006,190.2937081008569,0.9956533391561133,8.205270441306089e-05,0.0002764298520065222,0.0004499695434353903,0.0017757399062572287,63.73329244860012,0,
0.7431249796838075,1.3089234499116522,1.7613772725936174,0.7431248374052226,1.6415514243963363,0.0022644093893493047,38.762732288083974,193.499536970543,0.9955618724026948,8.298797565183731e-05,0.0002588165474296164,0.00046777820090220754,0.0018003794282157616,64.42262468482247,0,
0.7429317473102302,1.3139068710278388,1.7685431747732048,0.7429317394911717,1.641904025060963,-0.00018701677637948682,39.00096139583858,194.64829127498732,0.995409907145696,9.685856478425117e-05,0.00029276136957020137,0.0004340484235667271,0.0019484153999296634,66.32018562747012,0,
0.7437548958542758,1.2677550730735656,1.7045334156992997,0.7437548137452012,1.6410766628993902,0.0013523143068085765,39.02313743703329,194.70809779713693,0.9954282091952499,8.4319653962427e-05,0.0002690462318728792,0.00045886476620669907,0.001917735897189561,66.31465055684647,0,
0.7439633309030877,1.2675812350129312,1.7038221944006706,0.743963185587209,1.6408874946810392,0.0005488483307613349,38.926790097197916,194.8804849903002,0.9954639210207742,9.030475524299733e-05,0.00027218660807943484,0.0004940224847090565,0.0018310483053658423,65.55294065903844,0,
0.742886719098411,1.266047442480664,1.7042267817321815,0.7428867170662248,1.640288985386445,-0.0015326496594131637,38.904505062144366,194.4006640879739,0.99546217094736,9.174586561091046e-05,0.0002904570819823748,0.0004943779778689037,0.001785657583413795,66.41121560593426,0,
0.7429518472103614,1.2884207755380337,1.7341914962265739,0.7429517501835399,1.6394319303772165,-0.00032169689910415794,38.630833144731,191.3765251226536,0.9955646712759479,7.907273432988182e-05,0.0002703777766053014,0.0004589545014366707,0.0018335890311606737,63.19523814306608,0,
0.7436318024544728,1.2927769084226794,1.7384637184096585,0.743631278007773,1.6436733331749296,0.0009990148462993738,38.87751056770931,193.48266515049772,0.9954824623079345,9.46404685714974e-05,0.0002769443575683488,0.00045113422146932184,0.0018534848679937913,69.66943398282577,0,
0.7438532830823734,1.2828784387664511,1.724639075935068,0.7438531163663813,1.6411146474123064,-0.0004883723227528849,38.615507865213836,191.62219685953468,0.9955568567735821,0.00012499564534162636,0.00025521248448910703,0.0004535551333894732,0.0018000773862707198,64.84731019104295,0,
0.7432977609535816,1.2688536450779233,1.7070596895786456,0.7432976488401158,1.6417037114590087,0.0010949409826860146,38.73302279519551,193.09643643110792,0.9956008287513223,8.000124094779674e-05,0.00024887081476540986,0.00042961178447062793,0.001787599146760132,61.40966344355623,0,
0.7427670667140006,1.2962072506845506,1.7451059810970992,0.742766810763848,1.6436660712861892,0.000750270286859559,38.64056659855473,191.48627870424465,0.995555291322063,7.871339908709771e-05,0.0002727767939544402,0.0004707812055297982,0.0018170532782305921,68.34503616485858,0,
0.7432398474332333,1.2538753008746897,1.6870399309252961,0.7432397703607463,1.6418044474709828,0.0013762409237128093,38.66950981292303,191.77187978610255,0.9955682710490679,7.552871749920577e-05,0.00026846724790787385,0.0004417635620020137,0.001885000523436349,66.54816062708367,0,
0.7436427264126927,1.285135425574738,1.7281624359780774,0.7436425409889537,1.6432663183316614,-0.0016365600063032314,38.834258252474264,193.89665212914298,0.9955334396269863,7.612309685213153e-05,0.00027465580497131465,0.00046819950053208397,0.0017953012937130257,64.81971931887456,0,
0.7431361061202425,1.3071996855162578,1.759031319768424,0.7431344187051878,1.6431152138074168,0.0010027815046263465,38.747122224346555,192.44992604992024,0.9954828732021577,0.0001023174604807603,0.0002745105532554819,0.00048729614421115774,0.001842966391237678,66.3282068851723,0,
0.7433241216209805,1.2891091748839603,1.7342490811044533,0.7433240760504303,1.6428944631114304,0.0012826341152500187,38.71817025406209,192.07339444136514,0.9955352600881164,8.773883295138157e-05,0.00028129791349042476,0.0004376361293427406,0.0018491732730612296,63.96827794358777,0,
0.7433084332248262,1.269185477322573,1.7074816060087488,0.7433080039878401,1.6416047082351948,0.0011940159227651485,38.616604455222586,192.33269733660984,0.9955744213943661,9.411197501746306e-05,0.00028608098185718266,0.00047225384531422227,0.0017797972308736508,67.1333093477388,0,
